record id,contact id,meeting date,survey status
zcrm_414864921925720587,zcrm_655466170263301841,09/08/2025 03:53,call 1
zcrm_849078616883124133,zcrm_069239998890471335,18/05/2025 12:50,call 3
zcrm_285207899690914451,zcrm_144819366515273188,26/05/2025 00:26,survey failed
zcrm_918590555358045311,zcrm_983372875684380660,05/08/2025 06:14,call 5
zcrm_053974177948133584,zcrm_492997418020289099,27/11/2024 05:56,survey completed
zcrm_369178348680503644,zcrm_491566392337158474,27/06/2025 05:22,call 4
zcrm_885565014290007264,zcrm_920914622699608026,20/02/2025 20:11,survey completed
zcrm_666366006429397444,zcrm_166526887246374134,25/08/2024 10:41,call 4
zcrm_410979868744345559,zcrm_652184513562217284,17/07/2024 10:09,call 1
zcrm_429976459592685094,zcrm_721664591044329908,11/03/2025 00:02,call 1
zcrm_154442603830671666,zcrm_994169165778607835,05/03/2025 06:46,survey failed
zcrm_547987283108016365,zcrm_044885312942476189,01/12/2024 20:53,survey completed
zcrm_455309323102068447,zcrm_083880814725224002,31/12/2024 10:17,call 5
zcrm_244098599112291231,zcrm_538117118401906782,24/07/2025 08:48,survey completed
zcrm_035185071057184473,zcrm_609433347856202246,11/09/2025 21:32,call 3
zcrm_327204104085380669,zcrm_549868597852889486,27/06/2025 22:23,call 1
zcrm_682493302750710913,zcrm_054926089894844226,23/09/2024 08:16,survey completed
zcrm_424041287804115118,zcrm_658268696758566709,21/01/2025 08:10,call 2
zcrm_590204275436852605,zcrm_917291628656976649,04/01/2025 21:33,call 2
zcrm_180047215939410562,zcrm_343546278698140586,23/11/2024 04:07,call 2
zcrm_071351700737766219,zcrm_891175809487008835,03/08/2025 18:46,call 2
zcrm_961883585447166267,zcrm_254195976693717340,04/08/2025 20:47,call 4
zcrm_117474078219373659,zcrm_691228477334016450,16/07/2025 08:02,call 4
zcrm_284444178889282032,zcrm_898894885592609999,06/07/2024 05:54,survey completed
zcrm_717297897075759105,zcrm_921974349507485723,23/11/2024 02:45,survey completed
zcrm_030935242161081705,zcrm_543273454088965516,30/04/2025 11:08,call 4
zcrm_702813340457802073,zcrm_972630582617138366,04/11/2024 09:49,survey failed
zcrm_939598329425877164,zcrm_390318763225004537,21/05/2025 00:48,call 5
zcrm_908870039416430280,zcrm_987228732788706832,22/12/2024 21:04,call 5
zcrm_504046940635352808,zcrm_768310050789047709,04/02/2025 21:46,call 3
zcrm_419479546610679288,zcrm_096540808872797878,27/04/2025 21:34,survey completed
zcrm_329327729574512995,zcrm_821459509925216894,05/09/2024 20:56,call 2
zcrm_845355355399863579,zcrm_355982105289504918,31/08/2025 06:41,call 1
zcrm_225892543657777750,zcrm_871659892178711816,11/10/2024 13:36,survey completed
zcrm_916568037511899122,zcrm_523353799567146874,13/08/2025 20:13,call 2
zcrm_105504484802736366,zcrm_167544043718037888,10/09/2025 03:35,survey failed
zcrm_784045425876722715,zcrm_649285901153797946,21/12/2024 07:13,call 3
zcrm_428299251102570888,zcrm_473732063597581659,25/02/2025 17:55,call 4
zcrm_891671950990589027,zcrm_375188159916904516,10/09/2024 16:44,call 4
zcrm_473887079323056758,zcrm_379576455751566960,04/07/2025 16:16,call 1
zcrm_561192990536324163,zcrm_165442854052738002,24/03/2025 01:30,call 4
zcrm_950347538461138555,zcrm_603053607789107254,31/07/2025 23:48,call 5
zcrm_576866239649772056,zcrm_380380374350972667,19/04/2025 12:11,call 1
zcrm_719614116747979351,zcrm_282563168308398100,20/11/2024 06:36,call 3
zcrm_438310618835779129,zcrm_300188694765355144,18/03/2025 20:18,call 4
zcrm_852773352234645641,zcrm_182318432718293542,18/07/2024 13:41,call 3
zcrm_655157759206089737,zcrm_169620343773536728,26/07/2024 10:53,call 2
zcrm_758780187786913760,zcrm_733879723695860321,14/05/2025 17:18,call 2
zcrm_543021120101173037,zcrm_802021200858688818,06/06/2025 09:37,call 5
zcrm_383623679668896090,zcrm_413058942270622841,10/08/2024 03:01,call 2
zcrm_196173084201170669,zcrm_363009108019982026,06/09/2025 17:46,call 3
zcrm_591817171421820209,zcrm_411755597979024841,30/04/2025 15:54,survey failed
zcrm_185627599056020058,zcrm_031381811937435225,02/09/2024 22:24,survey completed
zcrm_678661694304517786,zcrm_815421412071681321,11/07/2025 22:03,survey failed
zcrm_138410551911543136,zcrm_843210227664247019,06/03/2025 14:53,survey failed
zcrm_574293112056207329,zcrm_924758945450302498,23/09/2024 17:28,survey completed
zcrm_830388977471870881,zcrm_697009332555078132,28/11/2024 12:35,call 2
zcrm_630368820993551610,zcrm_766447510524854908,15/08/2025 23:00,survey completed
zcrm_538686780703301794,zcrm_220228393741705980,10/11/2024 18:03,call 4
zcrm_217945540093547025,zcrm_875503393256827658,17/03/2025 23:29,survey failed
zcrm_517290151247144169,zcrm_337660285129419884,20/09/2024 01:12,call 3
zcrm_913205752601528618,zcrm_210550180539571254,18/07/2024 20:04,survey failed
zcrm_990975787546281778,zcrm_706728400877155822,01/12/2024 05:35,survey completed
zcrm_464693427054359632,zcrm_824436602522223005,31/05/2025 03:15,survey completed
zcrm_587868987755986739,zcrm_004234668190639433,17/05/2025 17:17,call 3
zcrm_819041941337768246,zcrm_492490739933784744,11/04/2025 22:38,call 1
zcrm_302474455201223948,zcrm_142718411974812454,18/08/2025 11:27,survey completed
zcrm_472782986654539034,zcrm_537067530454422265,25/05/2025 14:57,call 1
zcrm_082057486061166977,zcrm_891724172161798281,06/09/2024 17:17,survey completed
zcrm_777348676249734386,zcrm_323477005744357796,23/05/2025 18:04,call 4
zcrm_816490437932943476,zcrm_342430130471400270,14/09/2025 15:03,call 2
zcrm_232068188802648172,zcrm_681523868848934999,14/08/2024 03:54,survey failed
zcrm_390182354212342934,zcrm_895199433179534692,18/07/2024 17:02,call 1
zcrm_587533681675570504,zcrm_325131503589893323,05/05/2025 16:50,call 2
zcrm_167935312348040608,zcrm_440105745909896936,30/05/2025 15:10,call 3
zcrm_139090149098143329,zcrm_823766582850946832,02/02/2025 21:12,call 3
zcrm_942986374398247822,zcrm_022457395509916596,18/09/2025 23:57,call 4
zcrm_953504179558896824,zcrm_461526589482718244,23/07/2025 11:21,call 4
zcrm_823236344609188610,zcrm_382497634540554563,13/11/2024 10:26,survey completed
zcrm_384767959562388313,zcrm_785804086364577151,10/08/2025 07:20,call 3
zcrm_115955762733605067,zcrm_419789198747946587,25/07/2024 00:09,call 1
zcrm_506687804580994135,zcrm_718820165979999868,27/03/2025 22:03,call 5
zcrm_658238592048748137,zcrm_923758097843981924,06/11/2024 06:26,survey failed
zcrm_576266597673693004,zcrm_521705399205587734,30/07/2025 19:58,call 3
zcrm_351841866774629083,zcrm_207589790888836293,22/07/2024 05:51,survey failed
zcrm_845773682714642235,zcrm_203786562644892072,17/07/2025 23:33,call 2
zcrm_181552254217910681,zcrm_532533652641442580,10/09/2024 05:26,call 2
zcrm_484695787744312233,zcrm_653609802767346559,13/07/2024 11:38,survey failed
zcrm_332212562337791943,zcrm_832078326282797697,11/02/2025 19:59,call 2
zcrm_439469561010243982,zcrm_925749943614116562,05/10/2024 01:07,call 4
zcrm_512383043199419267,zcrm_667922312473992482,18/11/2024 17:41,call 3
zcrm_946790077541282517,zcrm_418675142423594403,20/09/2025 06:17,call 2
zcrm_914492308554889569,zcrm_546603960133432087,12/01/2025 05:37,call 3
zcrm_757359082041090215,zcrm_425072157572719140,05/06/2025 11:09,call 4
zcrm_117390580992715141,zcrm_039828424599845265,06/10/2024 15:25,call 5
zcrm_006793673881962243,zcrm_757062620363288185,24/04/2025 12:25,call 4
zcrm_147048123887184426,zcrm_928071080499948267,24/04/2025 12:20,call 5
zcrm_447516573893303984,zcrm_524505756410891535,28/09/2024 14:07,call 5
zcrm_732460139523137002,zcrm_647125881405547039,12/08/2024 11:31,call 1
zcrm_087951272952136331,zcrm_480108423435405914,21/07/2024 09:27,call 4
zcrm_684769211361584820,zcrm_110876457209672094,28/04/2025 11:53,call 5
zcrm_495398906732031181,zcrm_716292947150619107,31/07/2025 22:01,call 1
zcrm_684126661245708175,zcrm_995964513949243790,05/06/2025 12:07,call 2
zcrm_003136959028670111,zcrm_666471069878221741,11/11/2024 20:34,survey failed
zcrm_457836056664721519,zcrm_767346727745269153,16/07/2024 16:03,call 5
zcrm_294174912866832294,zcrm_482012479727976302,05/05/2025 17:09,call 2
zcrm_810289880682653061,zcrm_604769899358402655,05/08/2025 11:21,survey failed
zcrm_577819748583430225,zcrm_976544283830724576,27/04/2025 23:04,call 5
zcrm_370965398174140173,zcrm_775064104010553423,06/09/2024 07:00,call 1
zcrm_824628797763221858,zcrm_299985886601284572,27/07/2024 04:21,survey failed
zcrm_854587009773909868,zcrm_754212818942701551,29/10/2024 22:16,call 1
zcrm_925723380975064106,zcrm_414097214433946477,25/10/2024 01:53,survey failed
zcrm_902440095372584154,zcrm_011254808898020191,02/09/2024 03:21,survey completed
zcrm_792426593955567664,zcrm_794817298713595058,06/09/2024 23:43,survey completed
zcrm_125329085721602899,zcrm_797884785050193682,01/03/2025 07:11,call 4
zcrm_498464926261832087,zcrm_562623950511520244,09/03/2025 10:24,call 5
zcrm_826121180231325568,zcrm_519767879965205488,07/08/2024 01:28,survey completed
zcrm_114272329072336454,zcrm_534411012577422062,27/09/2024 13:07,call 3
zcrm_591506665455897365,zcrm_014588262059235491,26/07/2025 10:48,call 4
zcrm_404819979422049424,zcrm_331245554659046651,03/06/2025 14:00,survey completed
zcrm_837855225559293967,zcrm_115352030544804511,24/03/2025 03:04,survey failed
zcrm_014126488169798006,zcrm_311104662161413009,28/03/2025 07:27,survey failed
zcrm_542427785886069611,zcrm_418153666832961066,18/09/2024 05:12,call 1
zcrm_988491812812892891,zcrm_773422614426930468,02/08/2025 20:19,survey completed
zcrm_151736834253601692,zcrm_955049400098264841,07/06/2025 04:23,call 1
zcrm_500716929216365717,zcrm_551180334573465630,08/02/2025 00:19,call 5
zcrm_780656183381290737,zcrm_750748648367904438,11/03/2025 05:26,call 4
zcrm_406364015503311153,zcrm_774299904837817435,16/07/2025 16:46,call 5
zcrm_865083582807508651,zcrm_195037913687537438,28/04/2025 08:55,call 5
zcrm_619809753275671049,zcrm_673916583860821610,25/09/2024 16:14,survey failed
zcrm_280364132358162728,zcrm_574767285134252555,03/07/2025 10:00,call 1
zcrm_379162459480646493,zcrm_286722057522225837,03/10/2024 05:24,survey failed
zcrm_508046269632528313,zcrm_990022838308178338,01/09/2025 15:13,call 5
zcrm_843203563271301047,zcrm_002526730480135445,12/11/2024 00:16,call 1
zcrm_372940502930492207,zcrm_686611906637333663,07/12/2024 05:20,call 5
zcrm_294845803063389567,zcrm_422919205933200576,14/09/2024 00:54,call 3
zcrm_500769489232106179,zcrm_499674132592410831,20/02/2025 17:47,call 1
zcrm_883575776437763935,zcrm_008271253918923305,05/09/2024 21:13,call 2
zcrm_151220889580235894,zcrm_121863131904992527,13/03/2025 01:59,survey completed
zcrm_617283304685152583,zcrm_337463932675300370,01/02/2025 08:55,call 4
zcrm_357292820863455880,zcrm_059469369754180774,17/03/2025 11:34,call 2
zcrm_101513125281238503,zcrm_315327716641606064,25/05/2025 22:28,call 1
zcrm_172144969832307133,zcrm_944138397155204045,19/08/2025 02:06,call 5
zcrm_298520119537027017,zcrm_531814381126222831,26/07/2024 22:50,survey completed
zcrm_385720721837733879,zcrm_807201813819556721,11/07/2024 18:41,survey completed
zcrm_071154321215043729,zcrm_278235049895201254,26/06/2025 05:04,call 4
zcrm_360444381312372833,zcrm_242566698407950502,10/04/2025 01:14,survey failed
zcrm_934411973487821968,zcrm_491832842903069811,04/08/2025 15:01,call 5
zcrm_380129021402547836,zcrm_806968265126019953,02/07/2024 00:32,call 4
zcrm_270878359794484110,zcrm_937791752270084632,25/06/2025 10:11,call 1
zcrm_745097310813363710,zcrm_426133228714800654,15/04/2025 03:53,call 3
zcrm_188243016722194891,zcrm_762332207585029780,20/04/2025 18:09,call 2
zcrm_985856675927517743,zcrm_761910887525315527,01/08/2025 10:57,call 3
zcrm_942337464570244052,zcrm_507208518759797715,12/07/2024 02:56,call 4
zcrm_922962266753460732,zcrm_282701293940728464,19/09/2025 15:19,call 4
zcrm_973257448752525254,zcrm_681259157869651473,29/09/2024 07:02,call 1
zcrm_178485481821359746,zcrm_890141969115510560,04/09/2024 22:11,survey failed
zcrm_829577884970641074,zcrm_508273538979288243,23/11/2024 06:43,call 1
zcrm_953176110973779282,zcrm_639589437960372062,14/06/2025 09:49,call 4
zcrm_337296408651827741,zcrm_788324062212407396,26/04/2025 18:58,call 5
zcrm_399670950798972013,zcrm_404643372746508768,08/06/2025 04:24,call 4
zcrm_373790391174556391,zcrm_850467498394847038,10/03/2025 22:19,survey failed
zcrm_053986992608897077,zcrm_361006313901515134,11/03/2025 13:04,call 5
zcrm_772548881720464970,zcrm_653594435453903873,14/07/2024 03:05,call 1
zcrm_588438439855658257,zcrm_397234547714814369,19/01/2025 21:31,survey failed
zcrm_837037651127654504,zcrm_088824561447696129,04/08/2025 13:20,call 2
zcrm_407087793661013513,zcrm_449604033555706499,22/09/2025 02:42,survey completed
zcrm_753913327241790134,zcrm_963201987004704632,16/12/2024 17:02,call 4
zcrm_816612214402843229,zcrm_414310351004161216,03/06/2025 07:55,survey failed
zcrm_334626792206573541,zcrm_560507593317802023,13/03/2025 14:24,call 3
zcrm_496532497839247175,zcrm_628680538392559062,14/09/2024 01:05,survey failed
zcrm_677493525489115681,zcrm_758527009259224971,27/06/2025 10:27,call 2
zcrm_949415484335175435,zcrm_181315111492595177,14/12/2024 19:49,call 5
zcrm_290797014228232960,zcrm_129169699597888658,09/01/2025 08:17,call 3
zcrm_576525175213728710,zcrm_829729265901364035,28/08/2025 09:55,call 4
zcrm_238302288497937904,zcrm_727158954829883534,19/06/2025 16:42,call 4
zcrm_024486177195357794,zcrm_594249007529574717,05/07/2025 23:13,call 4
zcrm_947708898804371830,zcrm_933681568457426792,20/08/2024 15:52,call 3
zcrm_911679371589330426,zcrm_842874001877462597,14/05/2025 03:07,call 5
zcrm_197867924477120012,zcrm_815328234008813490,31/07/2025 04:35,call 4
zcrm_686946956376525421,zcrm_720800569964656028,14/12/2024 10:24,call 3
zcrm_890479854710680690,zcrm_452245391419473423,06/02/2025 18:42,survey completed
zcrm_224759616051779136,zcrm_191677296344794647,28/07/2024 08:40,call 2
zcrm_124829141292793826,zcrm_586776525709182180,02/08/2024 17:08,survey failed
zcrm_525220959531756460,zcrm_106326269573489538,18/10/2024 08:49,call 5
zcrm_874830457689758369,zcrm_334742401582890538,04/11/2024 17:45,call 4
zcrm_267941668128977982,zcrm_626270863705885297,20/11/2024 01:35,call 5
zcrm_601365860696000744,zcrm_293673790276155573,23/04/2025 16:35,call 1
zcrm_666696873950889997,zcrm_385836913032911242,22/11/2024 00:36,survey completed
zcrm_414321649206712261,zcrm_454281552813630603,12/03/2025 22:41,survey failed
zcrm_665473396736392720,zcrm_969420063200118116,27/01/2025 14:46,call 4
zcrm_842638530296277680,zcrm_354195427755693797,22/01/2025 21:43,call 1
zcrm_624310602393720329,zcrm_975616438605196235,21/11/2024 01:21,survey completed
zcrm_900949624798707952,zcrm_897566482082656157,19/03/2025 04:39,call 2
zcrm_377185256904850157,zcrm_622055429403113878,10/10/2024 19:50,call 2
zcrm_502936654861552000,zcrm_364672060189983954,24/08/2024 14:29,survey failed
zcrm_887589676662447112,zcrm_463852598009416959,14/08/2024 22:56,call 2
zcrm_088135821101215095,zcrm_265470484026377120,09/10/2024 15:46,call 3
zcrm_755566771504090114,zcrm_240390172102000611,09/06/2025 16:11,call 3
zcrm_132997126827740871,zcrm_336052955972565211,22/07/2024 02:46,survey completed
zcrm_055133538210652511,zcrm_452880068433129786,02/09/2025 09:56,call 1
zcrm_106000267151319338,zcrm_961213113860790894,07/02/2025 02:50,call 3
zcrm_362669056784883983,zcrm_127974030930202082,10/01/2025 18:43,call 1
zcrm_303417083537559312,zcrm_749160666208142488,08/03/2025 12:31,call 4
zcrm_754152078657996811,zcrm_902161451666928974,26/02/2025 01:54,call 3
zcrm_754147292765182370,zcrm_710053094837501161,13/11/2024 21:44,call 2
zcrm_708599440066490343,zcrm_232371332750048891,12/07/2025 23:08,survey failed
zcrm_409725137722249594,zcrm_230082810908693593,22/07/2024 09:09,survey completed
zcrm_625477134901327283,zcrm_903679494876209437,29/05/2025 15:00,call 1
zcrm_958241304570276281,zcrm_149877035605330998,14/02/2025 02:49,survey completed
zcrm_954131904133707443,zcrm_500980069141088516,01/06/2025 04:11,call 1
zcrm_249318411281615462,zcrm_003580649805410954,18/01/2025 11:35,survey failed
zcrm_543468325725273672,zcrm_562746004150293493,15/02/2025 06:28,call 5
zcrm_258498711790740906,zcrm_705783932657544191,29/01/2025 03:52,call 3
zcrm_368755538999568320,zcrm_203988267801752156,19/05/2025 10:38,call 2
zcrm_756832438837028503,zcrm_291217521586473063,27/07/2025 04:07,call 3
zcrm_360225422027132087,zcrm_977676743545005985,28/07/2024 20:55,call 3
zcrm_669381774059477754,zcrm_577696388174824319,30/03/2025 06:08,survey failed
zcrm_625598562217587525,zcrm_890982013640482276,18/09/2024 20:40,call 4
zcrm_743512232132156035,zcrm_907450317450681767,13/09/2025 05:47,call 1
zcrm_728988215249113424,zcrm_450748734705025754,10/07/2024 19:57,call 2
zcrm_499865036003252459,zcrm_276481573985222421,15/10/2024 21:28,call 3
zcrm_585961580231718866,zcrm_747099706876750311,04/05/2025 08:44,call 4
zcrm_268625766801248638,zcrm_957851052633702067,16/01/2025 20:08,call 3
zcrm_887104672553930667,zcrm_850413441064910093,15/06/2025 08:51,call 3
zcrm_908157737979815545,zcrm_609931022903183933,07/12/2024 08:23,call 4
zcrm_481099127525938567,zcrm_433622461855510078,26/08/2025 08:03,call 2
zcrm_767646490331996996,zcrm_690417683490421478,10/12/2024 11:20,survey completed
zcrm_462946462273367831,zcrm_507544843544797845,07/09/2024 16:15,call 1
zcrm_944671398209782345,zcrm_849830105064658375,01/08/2025 16:07,survey completed
zcrm_350665473054974950,zcrm_424125927337267014,10/08/2025 11:58,call 2
zcrm_474548854452827432,zcrm_279915566180555671,16/08/2024 11:13,survey failed
zcrm_984215663414022242,zcrm_017421281835848041,22/04/2025 02:36,survey completed
zcrm_307187741400901682,zcrm_005191602284213112,03/07/2024 00:50,survey failed
zcrm_776269007672915944,zcrm_050829942667049706,30/07/2024 12:12,call 1
zcrm_074781247426945690,zcrm_455066327719175207,13/06/2025 20:49,survey failed
zcrm_459064821893873620,zcrm_494338103694994462,21/09/2025 21:44,call 2
zcrm_330981838645153511,zcrm_481778818069834759,03/09/2024 02:06,call 5
zcrm_952766600776263292,zcrm_065982020321462395,26/04/2025 11:04,call 1
zcrm_313689349627541685,zcrm_306962574373050903,06/08/2024 04:32,call 4
zcrm_293401631593098872,zcrm_080993719789696826,04/04/2025 18:27,call 1
